run_id,scenario_id,t,x,y,theta,v,omega,e_line,line_loss_flag,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,obstacle_flag,fault_flag,u_L,u_R,sat_flag_L,sat_flag_R,safety_violation,notes
Demo_S1_final_untuned,S1,0.130,0.0502,0.0880,0.2199,0.3624,1.2701,0.0865,0,0.0000,0.0012,0.0115,0.0805,0.3792,0,0,0.3429,0.5571,0,0,0,
Demo_S1_final_untuned,S1,0.140,0.0537,0.0891,0.2377,0.3620,1.2689,0.0880,0,0.0261,0.0000,0.0000,0.1118,0.3450,0,0,0.3409,0.5591,0,0,0,
Demo_S1_final_untuned,S1,0.150,0.0573,0.0964,0.2478,0.3635,1.3573,0.0891,0,0.0368,0.0019,0.0000,0.0574,0.3184,0,0,0.3393,0.5607,0,0,0,
Demo_S1_final_untuned,S1,0.160,0.0608,0.1007,0.2653,0.3623,1.3887,0.0964,0,0.0000,0.0000,0.0000,0.0000,0.1932,0,0,0.3302,0.5698,0,0,0,
Demo_S1_final_untuned,S1,0.170,0.0643,0.1043,0.2789,0.3664,1.6159,0.1007,0,0.0000,0.0237,0.0086,0.0014,0.1192,0,0,0.3248,0.5752,0,0,0,
Demo_S1_final_untuned,S1,0.180,0.0678,0.1103,0.2903,0.3651,1.6053,0.1043,0,0.0000,0.0037,0.0000,0.0014,0.1253,0,0,0.3201,0.5799,0,0,0,
Demo_S1_final_untuned,S1,0.190,0.0713,0.1124,0.3078,0.3680,1.7824,0.1103,0,0.0000,0.0176,0.0325,0.0506,0.0135,0,0,0.3126,0.5874,0,0,0,
Demo_S1_final_untuned,S1,0.200,0.0748,0.1183,0.3191,0.3608,1.5288,0.1124,0,0.0000,0.0000,0.0098,0.0233,0.0557,0,0,0.3097,0.5903,0,0,0,
Demo_S1_final_untuned,S1,0.210,0.0782,0.1177,0.3484,0.3608,1.6062,0.1183,0,0.0325,0.0000,0.0469,0.0123,0.0458,0,0,0.3023,0.5977,0,0,0,
Demo_S1_final_untuned,S1,0.220,0.0817,0.1133,0.3734,0.3677,1.8620,0.1177,0,0.0426,0.0000,0.0000,0.0350,0.0000,0,0,0.3026,0.5974,0,0,0,
Demo_S1_final_untuned,S1,0.230,0.0850,0.1025,0.3718,0.3592,1.4837,0.1133,0,0.0061,0.0000,0.0000,0.0186,0.0640,0,0,0.3076,0.5924,0,0,0,
Demo_S1_final_untuned,S1,0.240,0.0884,0.1112,0.3814,0.3626,1.4990,0.1025,0,0.0000,0.0000,0.0000,0.0011,0.1089,0,0,0.3202,0.5798,0,0,0,
Demo_S1_final_untuned,S1,0.250,0.0917,0.1149,0.3939,0.3608,1.5316,0.1112,0,0.0111,0.0000,0.0000,0.0069,0.0394,0,0,0.3094,0.5906,0,0,0,
Demo_S1_final_untuned,S1,0.260,0.0951,0.1135,0.4178,0.3637,1.6958,0.1149,0,0.0000,0.0049,0.0043,0.0000,0.0406,0,0,0.3047,0.5953,0,0,0,
Demo_S1_final_untuned,S1,0.270,0.0984,0.1115,0.4296,0.3619,1.6122,0.1135,0,0.0000,0.0000,0.0000,0.0000,0.0372,0,0,0.3060,0.5940,0,0,0,
Demo_S1_final_untuned,S1,0.280,0.1017,0.1089,0.4328,0.3671,1.7907,0.1115,0,0.0000,0.0097,0.0061,0.0000,0.0237,0,0,0.3081,0.5919,0,0,0,
Demo_S1_final_untuned,S1,0.290,0.1050,0.1164,0.4529,0.3634,1.6229,0.1089,0,0.0000,0.0000,0.0000,0.0163,0.0769,0,0,0.3109,0.5891,0,0,0,
Demo_S1_final_untuned,S1,0.300,0.1083,0.1148,0.4791,0.3655,1.7946,0.1164,0,0.0000,0.0000,0.0332,0.0040,0.0355,0,0,0.3015,0.5985,0,0,0,
Demo_S1_final_untuned,S1,0.310,0.1115,0.1164,0.4931,0.3630,1.6864,0.1148,0,0.0150,0.0312,0.0173,0.0000,0.0000,0,0,0.3031,0.5969,0,0,0,
Demo_S1_final_untuned,S1,0.320,0.1147,0.1206,0.5089,0.3603,1.6029,0.1164,0,0.0000,0.0050,0.0170,0.0083,0.0168,0,0,0.3008,0.5992,0,0,0,
Demo_S1_final_untuned,S1,0.330,0.1179,0.1141,0.5331,0.3638,1.7893,0.1206,0,0.0000,0.0000,0.0242,0.0297,0.0000,0,0,0.2954,0.6046,0,0,0,
Demo_S1_final_untuned,S1,0.340,0.1210,0.1191,0.5561,0.3623,1.6598,0.1141,0,0.0000,0.0162,0.0254,0.0286,0.0095,0,0,0.3029,0.5971,0,0,0,
Demo_S1_final_untuned,S1,0.350,0.1241,0.1235,0.5692,0.3638,1.7784,0.1191,0,0.0162,0.0319,0.0000,0.0000,0.0136,0,0,0.2965,0.6035,0,0,0,
Demo_S1_final_untuned,S1,0.360,0.1272,0.1218,0.5906,0.3650,1.8769,0.1235,0,0.0000,0.0017,0.0000,0.0000,0.0023,0,0,0.2909,0.6091,0,0,0,
Demo_S1_final_untuned,S1,0.370,0.1302,0.1293,0.6006,0.3633,1.8032,0.1218,0,0.0107,0.0000,0.0243,0.0000,0.0475,0,0,0.2925,0.6075,0,0,0,
Demo_S1_final_untuned,S1,0.380,0.1332,0.1414,0.6051,0.3680,2.0502,0.1293,0,0.0137,0.0373,0.0000,0.0000,0.0000,0,0,0.2832,0.6168,0,0,0,
Demo_S1_final_untuned,S1,0.390,0.1362,0.1464,0.6192,0.3619,1.9995,0.1414,0,0.0046,0.0000,0.0000,0.0084,0.0000,0,0,0.2682,0.6318,0,0,0,
Demo_S1_final_untuned,S1,0.400,0.1392,0.1518,0.6338,0.3656,2.1801,0.1464,0,0.0000,0.0000,0.0000,0.0172,0.0000,0,0,0.2618,0.6382,0,0,0,
Demo_S1_final_untuned,S1,0.410,0.1421,0.1519,0.6499,0.3664,2.2707,0.1518,0,0.0259,0.0006,0.0000,0.0000,0.0130,0,0,0.2549,0.6451,0,0,0,
Demo_S1_final_untuned,S1,0.420,0.1450,0.1544,0.6583,0.3578,2.0185,0.1519,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.2543,0.6457,0,0,0,
Demo_S1_final_untuned,S1,0.430,0.1479,0.1474,0.6900,0.3674,2.3400,0.1544,0,0.0000,0.0134,0.0016,0.0000,0.0032,0,0,0.2508,0.6492,0,0,0,
Demo_S1_final_untuned,S1,0.440,0.1507,0.1501,0.7263,0.3644,2.1731,0.1474,0,0.0022,0.0000,0.0000,0.0078,0.0078,0,0,0.2588,0.6412,0,0,0,
Demo_S1_final_untuned,S1,0.450,0.1534,0.1494,0.7531,0.3589,2.0441,0.1501,0,0.0000,0.0033,0.0261,0.0000,0.0000,0,0,0.2550,0.6450,0,0,0,
Demo_S1_final_untuned,S1,0.460,0.1560,0.1595,0.8113,0.3648,2.2191,0.1494,0,0.0000,0.0034,0.0000,0.0000,0.0079,0,0,0.2555,0.6445,0,0,0,
Demo_S1_final_untuned,S1,0.470,0.1585,0.1639,0.8363,0.3629,2.2910,0.1595,0,0.0190,0.0241,0.0000,0.0089,0.0000,0,0,0.2429,0.6571,0,0,0,
Demo_S1_final_untuned,S1,0.480,0.1610,0.1585,0.8524,0.3617,2.3182,0.1639,0,0.0194,0.0000,0.0000,0.0145,0.0063,0,0,0.2371,0.6629,0,0,0,
Demo_S1_final_untuned,S1,0.490,0.1634,0.1616,0.8764,0.3638,2.3152,0.1585,0,0.0359,0.0000,0.0000,0.0000,0.0000,0,0,0.2431,0.6569,0,0,0,
Demo_S1_final_untuned,S1,0.500,0.1657,0.1744,0.9057,0.3619,2.3043,0.1616,0,0.0000,0.0000,0.0000,0.0139,0.0356,0,0,0.2389,0.6611,0,0,0,
Demo_S1_final_untuned,S1,0.510,0.1679,0.1779,0.9385,0.3560,2.3150,0.1744,0,0.0000,0.0104,0.0065,0.0000,0.0201,0,0,0.2230,0.6770,0,0,0,
Demo_S1_final_untuned,S1,0.520,0.1700,0.1800,0.9696,0.3607,2.4891,0.1779,0,0.0000,0.0244,0.0000,0.0000,0.0000,0,0,0.2183,0.6817,0,0,0,
Demo_S1_final_untuned,S1,0.530,0.1721,0.1811,0.9642,0.3627,2.5714,0.1800,0,0.0036,0.0153,0.0258,0.0000,0.0000,0,0,0.2152,0.6848,0,0,0,
Demo_S1_final_untuned,S1,0.540,0.1742,0.1856,0.9841,0.3691,2.7490,0.1811,0,0.0107,0.0000,0.0126,0.0231,0.0000,0,0,0.2133,0.6867,0,0,0,
Demo_S1_final_untuned,S1,0.550,0.1762,0.1983,1.0106,0.3645,2.6980,0.1856,0,0.0222,0.0000,0.0000,0.0000,0.0000,0,0,0.2074,0.6926,0,0,0,
Demo_S1_final_untuned,S1,0.560,0.1781,0.1925,1.0417,0.3651,2.8738,0.1983,0,0.0042,0.0126,0.0000,0.0084,0.0041,0,0,0.1915,0.7085,0,0,0,
Demo_S1_final_untuned,S1,0.570,0.1800,0.1986,1.0853,0.3693,2.9041,0.1925,0,0.0000,0.0598,0.0000,0.0000,0.0002,0,0,0.1979,0.7021,0,0,0,
Demo_S1_final_untuned,S1,0.580,0.1817,0.2018,1.1222,0.3660,2.9079,0.1986,0,0.0000,0.0088,0.0251,0.0000,0.0008,0,0,0.1901,0.7099,0,0,0,
Demo_S1_final_untuned,S1,0.590,0.1833,0.2013,1.1553,0.3612,2.8473,0.2018,0,0.0058,0.0000,0.0135,0.0000,0.0335,0,0,0.1856,0.7144,0,0,0,
Demo_S1_final_untuned,S1,0.600,0.1847,0.2117,1.1900,0.3614,2.8519,0.2013,0,0.0000,0.0265,0.0052,0.0073,0.0131,0,0,0.1856,0.7144,0,0,0,
Demo_S1_final_untuned,S1,0.610,0.1861,0.2101,1.2152,0.3692,3.1564,0.2117,0,0.0000,0.0064,0.0000,0.0003,0.0023,0,0,0.1724,0.7276,0,0,0,
Demo_S1_final_untuned,S1,0.620,0.1873,0.2098,1.2371,0.3543,2.8202,0.2101,0,0.0000,0.0080,0.0000,0.0000,0.0000,0,0,0.1738,0.7262,0,0,0,
Demo_S1_final_untuned,S1,0.630,0.1885,0.2112,1.2641,0.3610,2.9708,0.2098,0,0.0000,0.0423,0.0047,0.0068,0.0118,0,0,0.1735,0.7265,0,0,0,
Demo_S1_final_untuned,S1,0.640,0.1896,0.2230,1.2962,0.3596,2.9660,0.2112,0,0.0287,0.0215,0.0000,0.0000,0.0000,0,0,0.1712,0.7288,0,0,0,
Demo_S1_final_untuned,S1,0.650,0.1906,0.2318,1.3159,0.3677,3.2886,0.2230,0,0.0000,0.0021,0.0033,0.0262,0.0000,0,0,0.1563,0.7437,0,0,0,
Demo_S1_final_untuned,S1,0.660,0.1915,0.2319,1.3455,0.3609,3.2700,0.2318,0,0.0140,0.0212,0.0048,0.0000,0.0000,0,0,0.1451,0.7549,0,0,0,
Demo_S1_final_untuned,S1,0.670,0.1923,0.2289,1.3897,0.3583,3.2281,0.2319,0,0.0161,0.0035,0.0000,0.0000,0.0000,0,0,0.1443,0.7557,0,0,0,
Demo_S1_final_untuned,S1,0.680,0.1930,0.2297,1.4209,0.3708,3.4394,0.2289,0,0.0000,0.0081,0.0000,0.0000,0.0115,0,0,0.1472,0.7528,0,0,0,
Demo_S1_final_untuned,S1,0.690,0.1935,0.2343,1.4475,0.3581,3.2099,0.2297,0,0.0038,0.0000,0.0253,0.0000,0.0142,0,0,0.1456,0.7544,0,0,0,
Demo_S1_final_untuned,S1,0.700,0.1939,0.2403,1.4713,0.3636,3.3836,0.2343,0,0.0000,0.0269,0.0154,0.0000,0.0076,0,0,0.1393,0.7607,0,0,0,
Demo_S1_final_untuned,S1,0.710,0.1943,0.2444,1.5130,0.3592,3.3844,0.2403,0,0.0000,0.0000,0.0000,0.0025,0.0000,0,0,0.1313,0.7687,0,0,0,
Demo_S1_final_untuned,S1,0.720,0.1945,0.2444,1.5501,0.3572,3.4070,0.2444,0,0.0000,0.0000,0.0009,0.0033,0.0000,0,0,0.1257,0.7743,0,0,0,
Demo_S1_final_untuned,S1,0.730,0.1946,0.2478,1.5911,0.3574,3.4192,0.2444,0,0.0000,0.0269,0.0000,0.0091,0.0000,0,0,0.1250,0.7750,0,0,0,
Demo_S1_final_untuned,S1,0.740,0.1945,0.2482,1.6144,0.3645,3.6005,0.2478,0,0.0000,0.0016,0.0164,0.0073,0.0081,0,0,0.1202,0.7798,0,0,0,
Demo_S1_final_untuned,S1,0.750,0.1944,0.2613,1.6426,0.3662,3.6430,0.2482,0,0.0000,0.0000,0.0073,0.0072,0.0000,0,0,0.1189,0.7811,0,0,0,
Demo_S1_final_untuned,S1,0.760,0.1941,0.2658,1.6673,0.3603,3.7123,0.2613,0,0.0043,0.0000,0.0000,0.0111,0.0238,0,0,0.1025,0.7975,0,0,0,
Demo_S1_final_untuned,S1,0.770,0.1937,0.2689,1.7050,0.3639,3.8399,0.2658,0,0.0180,0.0164,0.0367,0.0138,0.0303,0,0,0.0963,0.8037,0,0,0,
Demo_S1_final_untuned,S1,0.780,0.1933,0.2714,1.7408,0.3610,3.8372,0.2689,0,0.0426,0.0000,0.0114,0.0015,0.0000,0,0,0.0918,0.8082,0,0,0,
Demo_S1_final_untuned,S1,0.790,0.1926,0.2826,1.7796,0.3726,4.0682,0.2714,0,0.0182,0.0000,0.0112,0.0282,0.0000,0,0,0.0880,0.8120,0,0,0,
Demo_S1_final_untuned,S1,0.800,0.1919,0.2908,1.8228,0.3594,4.0051,0.2826,0,0.0000,0.0000,0.0000,0.0000,0.0188,0,0,0.0736,0.8264,0,0,0,
Demo_S1_final_untuned,S1,0.810,0.1910,0.2936,1.8763,0.3723,4.3181,0.2908,0,0.0000,0.0038,0.0000,0.0265,0.0084,0,0,0.0629,0.8371,0,0,0,
Demo_S1_final_untuned,S1,0.820,0.1898,0.2889,1.9328,0.3774,4.4391,0.2936,0,0.0000,0.0000,0.0025,0.0000,0.0127,0,0,0.0587,0.8413,0,0,0,
Demo_S1_final_untuned,S1,0.830,0.1885,0.2944,1.9832,0.3653,4.2059,0.2889,0,0.0088,0.0067,0.0000,0.0169,0.0045,0,0,0.0634,0.8366,0,0,0,
Demo_S1_final_untuned,S1,0.840,0.1871,0.3002,2.0205,0.3574,4.1641,0.2944,0,0.0013,0.0000,0.0000,0.0000,0.0000,0,0,0.0559,0.8441,0,0,0,
Demo_S1_final_untuned,S1,0.850,0.1855,0.2895,2.0541,0.3630,4.3315,0.3002,0,0.0238,0.0318,0.0171,0.0000,0.0000,0,0,0.0481,0.8519,0,0,0,
Demo_S1_final_untuned,S1,0.860,0.1838,0.2970,2.0977,0.3756,4.3978,0.2895,0,0.0181,0.0152,0.0000,0.0000,0.0171,0,0,0.0600,0.8400,0,0,0,
Demo_S1_final_untuned,S1,0.870,0.1819,0.2952,2.1513,0.3649,4.3373,0.2970,0,0.0000,0.0087,0.0333,0.0019,0.0192,0,0,0.0502,0.8498,0,0,0,
Demo_S1_final_untuned,S1,0.880,0.1799,0.2932,2.2028,0.3767,4.5009,0.2952,0,0.0265,0.0214,0.0000,0.0000,0.0000,0,0,0.0514,0.8486,0,0,0,
Demo_S1_final_untuned,S1,0.890,0.1777,0.3047,2.2475,0.3590,4.2201,0.2932,0,0.0010,0.0097,0.0000,0.0000,0.0000,0,0,0.0530,0.8470,0,0,0,
Demo_S1_final_untuned,S1,0.900,0.1754,0.3050,2.3010,0.3693,4.5263,0.3047,0,0.0000,0.0000,0.0000,0.0112,0.0228,0,0,0.0383,0.8617,0,0,0,
Demo_S1_final_untuned,S1,0.910,0.1730,0.3048,2.3590,0.3684,4.5265,0.3050,0,0.0000,0.0147,0.0032,0.0000,0.0000,0,0,0.0370,0.8630,0,0,0,
Demo_S1_final_untuned,S1,0.920,0.1704,0.3045,2.4063,0.3586,4.3919,0.3048,0,0.0000,0.0000,0.0000,0.0306,0.0000,0,0,0.0364,0.8636,0,0,0,
Demo_S1_final_untuned,S1,0.930,0.1678,0.3071,2.4507,0.3606,4.4275,0.3045,0,0.0000,0.0000,0.0110,0.0000,0.0527,0,0,0.0357,0.8643,0,0,0,
Demo_S1_final_untuned,S1,0.940,0.1649,0.3126,2.4913,0.3701,4.6065,0.3071,0,0.0094,0.0000,0.0000,0.0123,0.0000,0,0,0.0317,0.8683,0,0,0,
Demo_S1_final_untuned,S1,0.950,0.1619,0.3130,2.5447,0.3831,4.8666,0.3126,0,0.0413,0.0177,0.0190,0.0000,0.0000,0,0,0.0242,0.8758,0,0,0,
Demo_S1_final_untuned,S1,0.960,0.1589,0.3179,2.5847,0.3619,4.5840,0.3130,0,0.0000,0.0000,0.0000,0.0338,0.0274,0,0,0.0228,0.8772,0,0,0,
Demo_S1_final_untuned,S1,0.970,0.1558,0.3230,2.6294,0.3658,4.7102,0.3179,0,0.0316,0.0025,0.0000,0.0000,0.0034,0,0,0.0159,0.8841,0,0,0,
Demo_S1_final_untuned,S1,0.980,0.1525,0.3233,2.6777,0.3686,4.8227,0.3230,0,0.0000,0.0000,0.0052,0.0220,0.0000,0,0,0.0089,0.8911,0,0,0,
Demo_S1_final_untuned,S1,0.990,0.1493,0.3309,2.7194,0.3635,4.7675,0.3233,0,0.0000,0.0304,0.0000,0.0000,0.0212,0,0,0.0075,0.8925,0,0,0,
Demo_S1_final_untuned,S1,1.000,0.1459,0.3317,2.7796,0.3672,4.9233,0.3309,0,0.0000,0.0000,0.0000,0.0157,0.0000,0,0,-0.0026,0.9026,0,0,0,
Demo_S1_final_untuned,S1,1.010,0.1425,0.3257,2.8171,0.3721,5.0091,0.3317,0,0.0000,0.0035,0.0012,0.0000,0.0296,0,0,-0.0046,0.9046,0,0,0,
Demo_S1_final_untuned,S1,1.020,0.1390,0.3293,2.8784,0.3619,4.8070,0.3257,0,0.0000,0.0000,0.0000,0.0369,0.0000,0,0,0.0017,0.8983,0,0,0,
Demo_S1_final_untuned,S1,1.030,0.1355,0.3341,2.9166,0.3646,4.8992,0.3293,0,0.0000,0.0053,0.0000,0.0309,0.0000,0,0,-0.0036,0.9036,0,0,0,
Demo_S1_final_untuned,S1,1.040,0.1320,0.3373,2.9731,0.3570,4.8719,0.3341,0,0.0180,0.0000,0.0000,0.0051,0.0000,0,0,-0.0104,0.9104,0,0,0,
Demo_S1_final_untuned,S1,1.050,0.1284,0.3414,3.0392,0.3676,5.0608,0.3373,0,0.0002,0.0000,0.0000,0.0118,0.0401,0,0,-0.0153,0.9153,0,0,0,
Demo_S1_final_untuned,S1,1.060,0.1247,0.3381,3.1016,0.3706,5.1607,0.3414,0,0.0000,0.0000,0.0073,0.0373,0.0000,0,0,-0.0212,0.9212,0,0,0,
Demo_S1_final_untuned,S1,1.070,0.1210,0.3398,3.1416,0.3752,5.1898,0.3381,0,0.0183,0.0011,0.0000,0.0042,0.0000,0,0,-0.0182,0.9182,0,0,0,
Demo_S1_final_untuned,S1,1.080,0.1174,0.3340,3.2061,0.3595,5.0215,0.3398,0,0.0000,0.0000,0.0131,0.0000,0.0397,0,0,-0.0213,0.9213,0,0,0,
Demo_S1_final_untuned,S1,1.090,0.1138,0.3377,3.2457,0.3584,4.9434,0.3340,0,0.0127,0.0172,0.0000,0.0000,0.0039,0,0,-0.0153,0.9153,0,0,0,
Demo_S1_final_untuned,S1,1.100,0.1101,0.3312,3.3130,0.3740,5.2006,0.3377,0,0.0000,0.0000,0.0008,0.0000,0.0252,0,0,-0.0208,0.9208,0,0,0,
Demo_S1_final_untuned,S1,1.110,0.1065,0.3317,3.3712,0.3685,5.0592,0.3312,0,0.0000,0.0000,0.0082,0.0305,0.0000,0,0,-0.0140,0.9140,0,0,0,
Demo_S1_final_untuned,S1,1.120,0.1028,0.3406,3.4231,0.3732,5.1369,0.3317,0,0.0000,0.0144,0.0000,0.0127,0.0000,0,0,-0.0156,0.9156,0,0,0,
Demo_S1_final_untuned,S1,1.130,0.0992,0.3423,3.5027,0.3781,5.3204,0.3406,0,0.0110,0.0000,0.0094,0.0304,0.0160,0,0,-0.0273,0.9273,0,0,0,
Demo_S1_final_untuned,S1,1.140,0.0957,0.3502,3.5632,0.3695,5.2427,0.3423,0,0.0000,0.0000,0.0000,0.0000,0.0483,0,0,-0.0303,0.9303,0,0,0,
Demo_S1_final_untuned,S1,1.150,0.0924,0.3486,3.6142,0.3673,5.3256,0.3502,0,0.0498,0.0022,0.0000,0.0000,0.0000,0,0,-0.0409,0.9409,0,0,0,
Demo_S1_final_untuned,S1,1.160,0.0892,0.3403,3.6792,0.3609,5.2372,0.3486,0,0.0020,0.0000,0.0000,0.0000,0.0424,0,0,-0.0400,0.9400,0,0,0,
Demo_S1_final_untuned,S1,1.170,0.0859,0.3403,3.7224,0.3800,5.3827,0.3403,0,0.0046,0.0142,0.0000,0.0205,0.0076,0,0,-0.0311,0.9311,0,0,0,
Demo_S1_final_untuned,S1,1.180,0.0827,0.3327,3.7764,0.3806,5.3992,0.3403,0,0.0408,0.0000,0.0147,0.0195,0.0305,0,0,-0.0321,0.9321,0,0,0,
Demo_S1_final_untuned,S1,1.190,0.0797,0.3349,3.8309,0.3802,5.3130,0.3327,0,0.0000,0.0325,0.0000,0.0000,0.0000,0,0,-0.0240,0.9240,0,0,0,
Demo_S1_final_untuned,S1,1.200,0.0767,0.3366,3.8722,0.3777,5.3173,0.3349,0,0.0000,0.0000,0.0013,0.0126,0.0159,0,0,-0.0276,0.9276,0,0,0,
Demo_S1_final_untuned,S1,1.210,0.0741,0.3333,3.9327,0.3523,5.0307,0.3366,0,0.0000,0.0180,0.0000,0.0000,0.0000,0,0,-0.0306,0.9306,0,0,0,
Demo_S1_final_untuned,S1,1.220,0.0716,0.3346,3.9913,0.3631,5.1351,0.3333,0,0.0000,0.0045,0.0126,0.0000,0.0000,0,0,-0.0277,0.9277,0,0,0,
Demo_S1_final_untuned,S1,1.230,0.0691,0.3329,4.0514,0.3695,5.2413,0.3346,0,0.0258,0.0405,0.0037,0.0000,0.0012,0,0,-0.0303,0.9303,0,0,0,
Demo_S1_final_untuned,S1,1.240,0.0669,0.3349,4.1168,0.3657,5.1838,0.3329,0,0.0147,0.0040,0.0358,0.0000,0.0000,0,0,-0.0293,0.9293,0,0,0,
Demo_S1_final_untuned,S1,1.250,0.0648,0.3391,4.1773,0.3730,5.3103,0.3349,0,0.0038,0.0154,0.0240,0.0000,0.0000,0,0,-0.0327,0.9327,0,0,0,
Demo_S1_final_untuned,S1,1.260,0.0629,0.3370,4.2499,0.3755,5.4047,0.3391,0,0.0000,0.0105,0.0000,0.0000,0.0167,0,0,-0.0388,0.9388,0,0,0,
Demo_S1_final_untuned,S1,1.270,0.0612,0.3397,4.3114,0.3788,5.4291,0.3370,0,0.0129,0.0257,0.0080,0.0088,0.0090,0,0,-0.0372,0.9372,0,0,0,
Demo_S1_final_untuned,S1,1.280,0.0598,0.3366,4.3774,0.3679,5.3385,0.3397,0,0.0138,0.0000,0.0166,0.0278,0.0000,0,0,-0.0414,0.9414,0,0,0,
Demo_S1_final_untuned,S1,1.290,0.0585,0.3361,4.4397,0.3658,5.2846,0.3366,0,0.0215,0.0000,0.0000,0.0263,0.0200,0,0,-0.0387,0.9387,0,0,0,
Demo_S1_final_untuned,S1,1.300,0.0576,0.3422,4.5004,0.3515,5.1138,0.3361,0,0.0000,0.0088,0.0000,0.0000,0.0000,0,0,-0.0392,0.9392,0,0,0,
Demo_S1_final_untuned,S1,1.310,0.0568,0.3411,4.5519,0.3784,5.5298,0.3422,0,0.0046,0.0000,0.0000,0.0192,0.0360,0,0,-0.0475,0.9475,0,0,0,
Demo_S1_final_untuned,S1,1.320,0.0562,0.3374,4.6255,0.3624,5.3318,0.3411,0,0.0132,0.0000,0.0000,0.0000,0.0184,0,0,-0.0472,0.9472,0,0,0,
Demo_S1_final_untuned,S1,1.330,0.0559,0.3329,4.6820,0.3663,5.3433,0.3374,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0437,0.9437,0,0,0,
Demo_S1_final_untuned,S1,1.340,0.0558,0.3194,4.7411,0.3553,5.1619,0.3329,0,0.0000,0.0000,0.0076,0.0015,0.0043,0,0,-0.0393,0.9393,0,0,0,
Demo_S1_final_untuned,S1,1.350,0.0559,0.3170,4.8034,0.3800,5.3116,0.3194,0,0.0082,0.0000,0.0000,0.0000,0.0109,0,0,-0.0242,0.9242,0,0,0,
Demo_S1_final_untuned,S1,1.360,0.0562,0.3198,4.8516,0.3744,5.2198,0.3170,0,0.0306,0.0000,0.0000,0.0000,0.0000,0,0,-0.0222,0.9222,0,0,0,
Demo_S1_final_untuned,S1,1.370,0.0568,0.3170,4.8940,0.3663,5.1622,0.3198,0,0.0000,0.0115,0.0000,0.0068,0.0000,0,0,-0.0266,0.9266,0,0,0,
Demo_S1_final_untuned,S1,1.380,0.0574,0.3152,4.9493,0.3739,5.2331,0.3170,0,0.0049,0.0120,0.0175,0.0189,0.0000,0,0,-0.0241,0.9241,0,0,0,
Demo_S1_final_untuned,S1,1.390,0.0583,0.3120,5.0063,0.3778,5.2701,0.3152,0,0.0125,0.0000,0.0000,0.0000,0.0255,0,0,-0.0229,0.9229,0,0,0,
