run_id,scenario_id,t,x,y,theta,v,omega,e_line,line_loss_flag,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,obstacle_flag,fault_flag,u_L,u_R,sat_flag_L,sat_flag_R,safety_violation,notes
Demo_S1_final,S1,0.000,0.0027,0.0829,0.0416,0.2730,-2.2084,0.0800,0,0.0423,0.0000,0.0077,0.1056,0.5396,0,0,0.5504,0.1336,0,0,0,
Demo_S1_final,S1,0.010,0.0054,0.0776,-0.0098,0.2707,-4.2607,0.0829,0,0.0132,0.0060,0.0345,0.1097,0.4369,0,0,0.7445,-0.0605,0,0,0,
Demo_S1_final,S1,0.020,0.0082,0.0834,0.0055,0.2775,1.6143,0.0776,0,0.0316,0.0255,0.0623,0.1682,0.6125,0,0,0.2023,0.4817,0,0,0,
Demo_S1_final,S1,0.030,0.0110,0.0791,-0.0784,0.2750,-6.3619,0.0834,0,0.0000,0.0212,0.0335,0.1102,0.4663,0,0,0.9374,-0.2534,0,0,0,
Demo_S1_final,S1,0.040,0.0137,0.0707,-0.0530,0.2744,0.8061,0.0791,0,0.0359,0.0000,0.0157,0.1455,0.5710,0,0,0.2709,0.4131,0,0,0,
Demo_S1_final,S1,0.050,0.0165,0.0663,-0.0152,0.2803,3.9106,0.0707,0,0.0138,0.0032,0.0686,0.2545,0.7651,0,0,-0.0167,0.7007,0,0,0,
Demo_S1_final,S1,0.060,0.0193,0.0713,-0.0007,0.2776,1.3869,0.0663,0,0.0162,0.0000,0.0728,0.3462,0.8953,0,0,0.2261,0.4579,0,0,0,
Demo_S1_final,S1,0.070,0.0218,0.0690,-0.0510,0.2510,-5.3163,0.0713,0,0.0000,0.0000,0.0633,0.2737,0.7612,0,0,0.8586,-0.1746,0,0,0,
Demo_S1_final,S1,0.080,0.0245,0.0724,-0.0426,0.2732,-0.2408,0.0690,0,0.0000,0.0192,0.0913,0.3212,0.8763,0,0,0.3716,0.3124,0,0,0,
Demo_S1_final,S1,0.090,0.0273,0.0780,-0.0874,0.2782,-4.4664,0.0724,0,0.0000,0.0132,0.0373,0.2196,0.7175,0,0,0.7560,-0.0720,0,0,0,
Demo_S1_final,S1,0.100,0.0299,0.0778,-0.1512,0.2585,-5.9687,0.0780,0,0.0326,0.0027,0.0058,0.1736,0.5863,0,0,0.9126,-0.2286,0,0,0,
Demo_S1_final,S1,0.110,0.0326,0.0823,-0.1825,0.2725,-2.0113,0.0778,0,0.0039,0.0000,0.0291,0.1820,0.6077,0,0,0.5329,0.1511,0,0,0,
Demo_S1_final,S1,0.120,0.0351,0.0793,-0.2327,0.2574,-5.3716,0.0823,0,0.0000,0.0172,0.0434,0.0924,0.4410,0,0,0.8587,-0.1747,0,0,0,
Demo_S1_final,S1,0.130,0.0377,0.0795,-0.2237,0.2734,-0.0651,0.0793,0,0.0000,0.0017,0.0214,0.1498,0.5607,0,0,0.3572,0.3268,0,0,0,
Demo_S1_final,S1,0.140,0.0404,0.0792,-0.2416,0.2698,-2.3027,0.0795,0,0.0261,0.0000,0.0000,0.1893,0.5564,0,0,0.5653,0.1187,0,0,0,
Demo_S1_final,S1,0.150,0.0430,0.0850,-0.2644,0.2681,-1.9330,0.0792,0,0.0368,0.0026,0.0000,0.1452,0.5615,0,0,0.5356,0.1484,0,0,0,
Demo_S1_final,S1,0.160,0.0455,0.0877,-0.3243,0.2625,-6.3464,0.0850,0,0.0000,0.0000,0.0046,0.0337,0.4188,0,0,0.9447,-0.2607,0,0,0,
Demo_S1_final,S1,0.170,0.0479,0.0896,-0.3686,0.2550,-4.1813,0.0877,0,0.0000,0.0239,0.0130,0.0500,0.3374,0,0,0.7531,-0.0691,0,0,0,
Demo_S1_final,S1,0.180,0.0504,0.0936,-0.4102,0.2607,-3.6981,0.0896,0,0.0000,0.0038,0.0000,0.0439,0.3393,0,0,0.7039,-0.0199,0,0,0,
Demo_S1_final,S1,0.190,0.0526,0.0937,-0.4629,0.2474,-5.2267,0.0936,0,0.0000,0.0177,0.0345,0.0793,0.1915,0,0,0.8533,-0.1693,0,0,0,
Demo_S1_final,S1,0.200,0.0551,0.0973,-0.4942,0.2722,-2.7324,0.0937,0,0.0000,0.0000,0.0118,0.0526,0.2419,0,0,0.6004,0.0836,0,0,0,
Demo_S1_final,S1,0.210,0.0575,0.0943,-0.5332,0.2711,-5.2313,0.0973,0,0.0325,0.0000,0.0480,0.0320,0.1948,0,0,0.8346,-0.1506,0,0,0,
Demo_S1_final,S1,0.220,0.0598,0.0872,-0.5309,0.2713,-0.3966,0.0943,0,0.0426,0.0000,0.0000,0.0637,0.1932,0,0,0.3996,0.2844,0,0,0,
Demo_S1_final,S1,0.230,0.0621,0.0738,-0.5239,0.2723,2.3430,0.0872,0,0.0061,0.0000,0.0000,0.0818,0.3843,0,0,0.1198,0.5642,0,0,0,
Demo_S1_final,S1,0.240,0.0646,0.0798,-0.4573,0.2798,7.1927,0.0738,0,0.0000,0.0000,0.0285,0.2131,0.7073,0,0,-0.3324,1.0000,0,1,0,
Demo_S1_final,S1,0.250,0.0670,0.0809,-0.5246,0.2704,-6.4534,0.0798,0,0.0111,0.0000,0.0070,0.1386,0.5384,0,0,0.9493,-0.2653,0,0,0,
Demo_S1_final,S1,0.260,0.0693,0.0767,-0.5479,0.2666,-3.0166,0.0809,0,0.0000,0.0055,0.0173,0.1201,0.5244,0,0,0.6350,0.0490,0,0,0,
Demo_S1_final,S1,0.270,0.0716,0.0719,-0.5453,0.2744,0.6970,0.0767,0,0.0000,0.0000,0.0113,0.1591,0.6277,0,0,0.2821,0.4019,0,0,0,
Demo_S1_final,S1,0.280,0.0740,0.0663,-0.5451,0.2795,1.4833,0.0719,0,0.0000,0.0124,0.0454,0.2474,0.7349,0,0,0.2227,0.4613,0,0,0,
Demo_S1_final,S1,0.290,0.0764,0.0709,-0.5209,0.2779,2.0389,0.0663,0,0.0000,0.0000,0.0522,0.3882,0.9027,0,0,0.1608,0.5232,0,0,0,
Demo_S1_final,S1,0.300,0.0786,0.0664,-0.5638,0.2567,-5.1122,0.0709,0,0.0000,0.0000,0.0773,0.2791,0.7902,0,0,0.8357,-0.1517,0,0,0,
Demo_S1_final,S1,0.310,0.0810,0.0648,-0.5541,0.2758,1.2499,0.0664,0,0.0152,0.0374,0.0888,0.3660,0.8407,0,0,0.2333,0.4507,0,0,0,
Demo_S1_final,S1,0.320,0.0833,0.0659,-0.5629,0.2734,-0.8580,0.0648,0,0.0000,0.0127,0.1005,0.4177,0.9016,0,0,0.4233,0.2607,0,0,0,
Demo_S1_final,S1,0.330,0.0856,0.0561,-0.5823,0.2679,-2.5721,0.0659,0,0.0000,0.0015,0.0994,0.4146,0.8620,0,0,0.5930,0.0910,0,0,0,
Demo_S1_final,S1,0.340,0.0879,0.0578,-0.5245,0.2808,5.1354,0.0561,0,0.0000,0.0401,0.2095,0.6664,0.9777,0,0,-0.1329,0.8169,0,0,0,
Demo_S1_final,S1,0.350,0.0902,0.0589,-0.5568,0.2674,-2.7600,0.0578,0,0.0172,0.0514,0.1371,0.5909,0.9895,0,0,0.6107,0.0733,0,0,0,
Demo_S1_final,S1,0.360,0.0925,0.0539,-0.5786,0.2666,-2.4396,0.0589,0,0.0000,0.0185,0.1168,0.5637,0.9779,0,0,0.5833,0.1007,0,0,0,
Demo_S1_final,S1,0.370,0.0948,0.0578,-0.5672,0.2772,1.9485,0.0539,0,0.0127,0.0169,0.2447,0.6849,0.1788,0,0,0.1681,0.5159,0,0,0,
Demo_S1_final,S1,0.380,0.0970,0.0664,-0.6259,0.2553,-4.2706,0.0578,0,0.0148,0.0566,0.1463,0.5861,0.9866,0,0,0.7608,-0.0768,0,0,0,
Demo_S1_final,S1,0.390,0.0988,0.0681,-0.7063,0.2310,-7.4528,0.0664,0,0.0048,0.0000,0.0608,0.3806,0.8642,0,0,1.0000,-0.4048,1,0,0,
Demo_S1_final,S1,0.400,0.1008,0.0696,-0.7438,0.2653,-3.0305,0.0681,0,0.0000,0.0000,0.0502,0.3525,0.8241,0,0,0.6381,0.0459,0,0,0,
Demo_S1_final,S1,0.410,0.1028,0.0657,-0.7804,0.2646,-3.0031,0.0696,0,0.0260,0.0044,0.0403,0.2835,0.8213,0,0,0.6367,0.0473,0,0,0,
Demo_S1_final,S1,0.420,0.1047,0.0642,-0.7856,0.2729,0.6600,0.0657,0,0.0000,0.0000,0.0255,0.3830,0.8610,0,0,0.2752,0.4088,0,0,0,
Demo_S1_final,S1,0.430,0.1066,0.0530,-0.7843,0.2710,-0.6996,0.0642,0,0.0000,0.0217,0.0908,0.4213,0.9228,0,0,0.4227,0.2613,0,0,0,
Demo_S1_final,S1,0.440,0.1087,0.0514,-0.7076,0.2863,6.2080,0.0530,0,0.0045,0.0077,0.2020,0.7311,0.2568,0,0,-0.2304,0.9144,0,0,0,
Demo_S1_final,S1,0.450,0.1108,0.0465,-0.7062,0.2739,-0.4949,0.0514,0,0.0000,0.0449,0.2923,0.7399,0.4072,0,0,0.3859,0.2981,0,0,0,
Demo_S1_final,S1,0.460,0.1131,0.0521,-0.6494,0.3085,2.0829,0.0465,0,0.0000,0.0742,0.3613,0.8570,0.8225,0,0,0.1962,0.5638,0,0,0,
Demo_S1_final,S1,0.470,0.1152,0.0522,-0.7019,0.2666,-5.4641,0.0521,0,0.0216,0.0625,0.2427,0.7554,0.3356,0,0,0.8600,-0.1760,0,0,0,
Demo_S1_final,S1,0.480,0.1173,0.0424,-0.7258,0.2724,-1.6698,0.0522,0,0.0220,0.0317,0.2494,0.7577,0.3421,0,0,0.5019,0.1821,0,0,0,
Demo_S1_final,S1,0.490,0.1196,0.0407,-0.6694,0.3132,5.5463,0.0424,0,0.0466,0.0662,0.4506,0.9386,0.9493,0,0,-0.1313,0.8913,0,0,0,
Demo_S1_final,S1,0.500,0.1220,0.0488,-0.6636,0.3039,-0.0438,0.0407,0,0.0000,0.1143,0.4914,0.9824,1.0000,0,0,0.3883,0.3717,0,0,0,
Demo_S1_final,S1,0.510,0.1243,0.0477,-0.7238,0.2936,-6.9930,0.0488,0,0.0000,0.0655,0.3247,0.8202,0.6727,0,0,1.0000,-0.2951,1,0,0,
Demo_S1_final,S1,0.520,0.1266,0.0449,-0.7246,0.3038,-0.6915,0.0477,0,0.0000,0.0867,0.3166,0.8508,0.7071,0,0,0.4462,0.3138,0,0,0,
Demo_S1_final,S1,0.530,0.1289,0.0410,-0.7497,0.3046,0.5965,0.0449,0,0.0112,0.0985,0.4358,0.8797,0.8679,0,0,0.3294,0.4306,0,0,0,
Demo_S1_final,S1,0.540,0.1312,0.0403,-0.7420,0.3090,1.5359,0.0410,0,0.0235,0.1034,0.5209,0.9876,0.9730,0,0,0.2537,0.5063,0,0,0,
Demo_S1_final,S1,0.550,0.1334,0.0480,-0.7499,0.3026,-0.7507,0.0403,0,0.0361,0.1235,0.5220,0.9633,0.9980,0,0,0.4590,0.3010,0,0,0,
Demo_S1_final,S1,0.560,0.1355,0.0372,-0.8138,0.2838,-6.6286,0.0480,0,0.0090,0.0728,0.2862,0.8527,0.7192,0,0,1.0000,-0.2603,1,0,0,
Demo_S1_final,S1,0.570,0.1377,0.0376,-0.7345,0.3252,6.4806,0.0372,0,0.0075,0.2288,0.5851,0.9779,0.9646,0,0,-0.2102,0.9702,0,0,0,
Demo_S1_final,S1,0.580,0.1399,0.0356,-0.7412,0.3008,-1.4453,0.0376,0,0.0149,0.1712,0.6242,0.9743,0.9760,0,0,0.5261,0.2339,0,0,0,
Demo_S1_final,S1,0.590,0.1422,0.0298,-0.7341,0.3041,0.2358,0.0356,0,0.0312,0.1744,0.6670,0.9964,0.9484,0,0,0.3600,0.4000,0,0,0,
Demo_S1_final,S1,0.600,0.1444,0.0349,-0.6976,0.3055,3.0340,0.0298,0,0.0491,0.3241,0.8082,0.5792,0.5520,0,0,0.0980,0.6620,0,0,0,
Demo_S1_final,S1,0.610,0.1467,0.0279,-0.7494,0.2901,-4.5408,0.0349,0,0.0000,0.2097,0.6565,0.0117,0.8873,0,0,0.8206,-0.0606,0,0,0,
Demo_S1_final,S1,0.620,0.1488,0.0223,-0.7181,0.2964,3.7586,0.0279,0,0.0561,0.3459,0.8360,0.7046,0.3293,0,0,0.0177,0.7423,0,0,0,
Demo_S1_final,S1,0.630,0.1511,0.0183,-0.6899,0.3050,3.0966,0.0223,0,0.1028,0.5164,0.9526,0.9829,1.0000,0,0,0.0914,0.6686,0,0,0,
Demo_S1_final,S1,0.640,0.1535,0.0248,-0.6669,0.3037,2.0570,0.0183,0,0.1817,0.6019,0.9800,0.9795,0.9558,0,0,0.1865,0.5735,0,0,0,
Demo_S1_final,S1,0.650,0.1558,0.0282,-0.7323,0.2912,-5.2338,0.0248,0,0.0581,0.4141,0.9121,0.9249,0.9926,0,0,0.8826,-0.1226,0,0,0,
Demo_S1_final,S1,0.660,0.1580,0.0228,-0.7688,0.3031,-3.3362,0.0282,0,0.0730,0.3535,0.8451,0.6734,0.3329,0,0,0.6942,0.0658,0,0,0,
Demo_S1_final,S1,0.670,0.1602,0.0142,-0.7279,0.3025,2.8982,0.0228,0,0.1182,0.4661,0.9376,0.9603,0.9750,0,0,0.1057,0.6543,0,0,0,
Demo_S1_final,S1,0.680,0.1626,0.0092,-0.6757,0.3216,5.5472,0.0142,0,0.2051,0.7006,0.1009,0.7984,0.9007,0,0,-0.1232,0.8832,0,0,0,
Demo_S1_final,S1,0.690,0.1650,0.0084,-0.6515,0.3023,2.9732,0.0092,0,0.3149,0.8064,0.6514,0.4392,0.7926,0,0,0.0983,0.6617,0,0,0,
Demo_S1_final,S1,0.700,0.1674,0.0090,-0.6601,0.3041,0.1451,0.0084,0,0.3096,0.8622,0.7006,0.3605,0.7672,0,0,0.3718,0.3882,0,0,0,
Demo_S1_final,S1,0.710,0.1698,0.0076,-0.6607,0.3042,-0.8544,0.0090,0,0.2881,0.8201,0.6230,0.4624,0.7655,0,0,0.4589,0.3011,0,0,0,
Demo_S1_final,S1,0.720,0.1722,0.0022,-0.6526,0.3036,0.5043,0.0076,0,0.3367,0.8386,0.7452,0.3183,0.7165,0,0,0.3286,0.4314,0,0,0,
Demo_S1_final,S1,0.730,0.1746,0.0002,-0.6113,0.3014,3.4500,0.0022,0,0.4585,0.9768,0.9637,1.0000,0.5756,0,0,0.0528,0.7072,0,0,0,
Demo_S1_final,S1,0.740,0.1771,-0.0048,-0.6116,0.3055,1.2440,0.0002,0,0.4947,0.9752,1.0000,0.9842,0.5480,0,0,0.2699,0.4901,0,0,0,
Demo_S1_final,S1,0.750,0.1796,0.0028,-0.5849,0.3100,3.4941,-0.0048,0,0.6572,0.9735,0.9035,0.9151,0.3941,0,0,0.0613,0.6987,0,0,0,
Demo_S1_final,S1,0.760,0.1821,0.0020,-0.6529,0.3035,-5.5606,0.0028,0,0.4663,0.9282,0.9607,1.0000,0.6343,0,0,0.9017,-0.1417,0,0,0,
Demo_S1_final,S1,0.770,0.1846,-0.0003,-0.6505,0.3043,0.3115,0.0020,0,0.4994,0.9680,1.0000,1.0000,0.6206,0,0,0.3560,0.4040,0,0,0,
Demo_S1_final,S1,0.780,0.1870,-0.0033,-0.6384,0.3044,1.4727,-0.0003,0,0.5872,0.9775,1.0000,0.9733,0.5115,0,0,0.2432,0.5168,0,0,0,
Demo_S1_final,S1,0.790,0.1895,0.0025,-0.6193,0.3104,2.0949,-0.0033,0,0.6422,0.9901,0.9633,0.9619,0.4473,0,0,0.1998,0.5602,0,0,0,
Demo_S1_final,S1,0.800,0.1919,0.0054,-0.6587,0.3047,-4.2620,0.0025,0,0.4663,0.9226,0.9495,0.9765,0.6205,0,0,0.7788,-0.0188,0,0,0,
Demo_S1_final,S1,0.810,0.1943,0.0027,-0.6707,0.2973,-2.2220,0.0054,0,0.3756,0.9017,0.8607,0.0761,0.6888,0,0,0.6029,0.1571,0,0,0,
Demo_S1_final,S1,0.820,0.1967,-0.0075,-0.6404,0.3109,1.8076,0.0027,0,0.4323,0.9301,0.9705,0.9929,0.6205,0,0,0.2313,0.5287,0,0,0,
Demo_S1_final,S1,0.830,0.1991,-0.0072,-0.5631,0.2960,6.9029,-0.0075,0,0.7449,0.3115,0.7292,0.8724,0.3524,0,0,-0.2819,1.0000,0,1,0,
Demo_S1_final,S1,0.840,0.2017,-0.0062,-0.5700,0.3042,-0.2606,-0.0072,0,0.7290,0.2337,0.7569,0.8584,0.3220,0,0,0.4013,0.3587,0,0,0,
Demo_S1_final,S1,0.850,0.2042,-0.0219,-0.5861,0.3036,-0.6366,-0.0062,0,0.7273,0.1912,0.8437,0.8549,0.3736,0,0,0.4432,0.3168,0,0,0,
Demo_S1_final,S1,0.860,0.2056,-0.0187,-0.4962,0.1634,9.0195,-0.0219,0,1.0000,0.9997,0.9465,0.4742,0.1282,0,0,-0.6733,1.0000,0,1,0,
Demo_S1_final,S1,0.870,0.2083,-0.0250,-0.5045,0.3019,-1.8493,-0.0187,0,0.9401,1.0000,1.0000,0.5732,0.1679,0,0,0.5591,0.2009,0,0,0,
Demo_S1_final,S1,0.880,0.2111,-0.0317,-0.4472,0.3230,5.0875,-0.0250,0,1.0000,0.9111,0.8782,0.3919,0.0660,0,0,-0.0771,0.8371,0,0,0,
Demo_S1_final,S1,0.890,0.2138,-0.0245,-0.3912,0.3028,5.3516,-0.0317,0,0.6976,0.3974,0.7449,0.2443,0.0356,0,0,-0.1229,0.8829,0,0,0,
Demo_S1_final,S1,0.900,0.2165,-0.0281,-0.4274,0.2946,-4.4440,-0.0245,0,0.9937,0.8963,0.9055,0.4306,0.1093,0,0,0.8070,-0.0470,0,0,0,
Demo_S1_final,S1,0.910,0.2194,-0.0324,-0.3824,0.3099,3.2260,-0.0281,0,0.3591,0.7202,0.8446,0.3237,0.0459,0,0,0.0871,0.6729,0,0,0,
Demo_S1_final,S1,0.920,0.2222,-0.0363,-0.3425,0.3028,3.6475,-0.0324,0,0.7363,0.3096,0.7276,0.2773,0.0326,0,0,0.0365,0.7235,0,0,0,
Demo_S1_final,S1,0.930,0.2250,-0.0372,-0.3073,0.3045,3.5129,-0.0363,0,0.9003,0.9829,0.6464,0.1686,0.0760,0,0,0.0513,0.7087,0,0,0,
Demo_S1_final,S1,0.940,0.2280,-0.0349,-0.2970,0.3074,1.5731,-0.0372,0,0.9740,0.9795,0.5991,0.1811,0.0198,0,0,0.2439,0.5161,0,0,0,
Demo_S1_final,S1,0.950,0.2308,-0.0378,-0.2975,0.3008,-0.5188,-0.0349,0,0.9269,0.0274,0.6913,0.1933,0.0137,0,0,0.4534,0.3066,0,0,0,
Demo_S1_final,S1,0.960,0.2338,-0.0357,-0.2747,0.3052,2.8611,-0.0378,0,0.9230,0.9892,0.5811,0.1942,0.0468,0,0,0.1139,0.6461,0,0,0,
Demo_S1_final,S1,0.970,0.2367,-0.0335,-0.2825,0.3033,-0.5416,-0.0357,0,0.9511,1.0000,0.6282,0.1827,0.0284,0,0,0.4370,0.3230,0,0,0,
Demo_S1_final,S1,0.980,0.2396,-0.0358,-0.2899,0.3026,-0.7449,-0.0335,0,0.8070,0.1759,0.7165,0.2499,0.0321,0,0,0.4590,0.3010,0,0,0,
Demo_S1_final,S1,0.990,0.2425,-0.0307,-0.2711,0.3058,2.4745,-0.0358,0,0.9088,1.0000,0.6018,0.1691,0.0460,0,0,0.1518,0.6082,0,0,0,
Demo_S1_final,S1,1.000,0.2454,-0.0322,-0.2881,0.2998,-2.7970,-0.0307,0,0.5890,0.4809,0.7799,0.2955,0.0187,0,0,0.6497,0.1103,0,0,0,
Demo_S1_final,S1,1.010,0.2484,-0.0404,-0.2820,0.3084,1.8732,-0.0322,0,0.7248,0.3452,0.7458,0.2423,0.0677,0,0,0.2170,0.5430,0,0,0,
Demo_S1_final,S1,1.020,0.2513,-0.0388,-0.2023,0.3054,6.6505,-0.0404,0,0.9904,0.9545,0.5205,0.1643,0.0083,0,0,-0.2431,1.0000,0,1,0,
Demo_S1_final,S1,1.030,0.2543,-0.0356,-0.2145,0.3038,-0.1487,-0.0388,0,0.9512,0.9909,0.5471,0.1776,0.0082,0,0,0.3987,0.3613,0,0,0,
Demo_S1_final,S1,1.040,0.2572,-0.0338,-0.2215,0.3049,-1.4747,-0.0356,0,0.9305,0.9630,0.6100,0.1981,0.0014,0,0,0.5151,0.2449,0,0,0,
Demo_S1_final,S1,1.050,0.2602,-0.0310,-0.2097,0.3034,-0.3774,-0.0338,0,0.8293,0.1528,0.6842,0.2337,0.0716,0,0,0.4231,0.3369,0,0,0,
Demo_S1_final,S1,1.060,0.2632,-0.0353,-0.2103,0.3015,-1.1365,-0.0310,0,0.6134,0.4441,0.7813,0.3108,0.0289,0,0,0.4970,0.2630,0,0,0,
Demo_S1_final,S1,1.070,0.2662,-0.0344,-0.1827,0.3155,3.9474,-0.0353,0,0.9199,1.0000,0.6484,0.2014,0.0242,0,0,0.0254,0.7346,0,0,0,
Demo_S1_final,S1,1.080,0.2692,-0.0408,-0.1668,0.3040,0.1604,-0.0344,0,0.8593,0.0782,0.6995,0.1954,0.0690,0,0,0.3645,0.3955,0,0,0,
Demo_S1_final,S1,1.090,0.2722,-0.0374,-0.1232,0.3023,5.3511,-0.0408,0,1.0000,0.9846,0.5053,0.0897,0.0171,0,0,-0.1233,0.8833,0,0,0,
Demo_S1_final,S1,1.100,0.2752,-0.0438,-0.1213,0.3001,-1.3380,-0.0374,0,0.9337,0.9708,0.6074,0.1641,0.0457,0,0,0.5193,0.2407,0,0,0,
Demo_S1_final,S1,1.110,0.2783,-0.0430,-0.0574,0.3135,5.6273,-0.0438,0,0.9282,0.9068,0.4440,0.1227,0.0000,0,0,-0.1388,0.8988,0,0,0,
Demo_S1_final,S1,1.120,0.2814,-0.0334,-0.0506,0.3055,0.6273,-0.0430,0,0.9510,0.9519,0.4435,0.1123,0.0000,0,0,0.3345,0.4255,0,0,0,
Demo_S1_final,S1,1.130,0.2842,-0.0309,-0.0812,0.2838,-5.6979,-0.0334,0,0.8199,0.1948,0.7211,0.2585,0.0488,0,0,0.9313,-0.1713,0,0,0,
Demo_S1_final,S1,1.140,0.2872,-0.0219,-0.0826,0.3022,-0.9559,-0.0309,0,0.6201,0.4516,0.7699,0.2726,0.0922,0,0,0.4789,0.2811,0,0,0,
Demo_S1_final,S1,1.150,0.2901,-0.0223,-0.1424,0.2961,-5.7428,-0.0219,0,1.0000,0.9866,0.9539,0.4719,0.0725,0,0,0.9253,-0.1653,0,0,0,
Demo_S1_final,S1,1.160,0.2932,-0.0293,-0.1223,0.3041,0.7419,-0.0223,0,0.9946,0.9353,0.9189,0.4489,0.1495,0,0,0.3113,0.4487,0,0,0,
Demo_S1_final,S1,1.170,0.2964,-0.0278,-0.0754,0.3256,5.7612,-0.0293,0,0.4971,0.6286,0.8051,0.3285,0.0599,0,0,-0.1401,0.9001,0,0,0,
Demo_S1_final,S1,1.180,0.2994,-0.0335,-0.0776,0.3027,-0.2268,-0.0278,0,0.3785,0.7265,0.8638,0.3607,0.0921,0,0,0.4210,0.3390,0,0,0,
Demo_S1_final,S1,1.190,0.3026,-0.0293,-0.0267,0.3229,4.9470,-0.0335,0,0.7873,0.2234,0.6950,0.2109,0.0326,0,0,-0.0634,0.8234,0,0,0,
Demo_S1_final,S1,1.200,0.3056,-0.0253,-0.0592,0.2967,-2.0568,-0.0293,0,0.4808,0.6073,0.8162,0.3208,0.0683,0,0,0.5898,0.1702,0,0,0,
Demo_S1_final,S1,1.210,0.3087,-0.0264,-0.0719,0.3074,-2.2857,-0.0253,0,0.0061,0.8917,0.8634,0.3949,0.0690,0,0,0.5865,0.1735,0,0,0,
Demo_S1_final,S1,1.220,0.3117,-0.0228,-0.0508,0.3048,1.3775,-0.0264,0,0.1372,0.8209,0.8902,0.3633,0.0548,0,0,0.2540,0.5060,0,0,0,
Demo_S1_final,S1,1.230,0.3147,-0.0218,-0.0624,0.3004,-1.9335,-0.0228,0,1.0000,1.0000,0.9448,0.4395,0.1030,0,0,0.5705,0.1895,0,0,0,
Demo_S1_final,S1,1.240,0.3177,-0.0171,-0.0505,0.3038,-0.1535,-0.0218,0,1.0000,0.9893,0.9903,0.4820,0.0809,0,0,0.4000,0.3600,0,0,0,
Demo_S1_final,S1,1.250,0.3207,-0.0100,-0.0711,0.2969,-2.8077,-0.0171,0,0.9434,0.9782,1.0000,0.6096,0.1341,0,0,0.6556,0.1044,0,0,0,
Demo_S1_final,S1,1.260,0.3236,-0.0091,-0.0993,0.2901,-4.6669,-0.0100,0,0.7946,0.5626,0.5534,0.7888,0.3112,0,0,0.8320,-0.0720,0,0,0,
Demo_S1_final,S1,1.270,0.3266,-0.0033,-0.0949,0.3026,-0.2881,-0.0091,0,0.7899,0.4989,0.6390,0.8282,0.3214,0,0,0.4249,0.3351,0,0,0,
Demo_S1_final,S1,1.280,0.3296,-0.0033,-0.1221,0.2980,-3.9774,-0.0033,0,0.6392,0.9721,0.9672,0.9607,0.4314,0,0,0.7604,-0.0004,0,0,0,
Demo_S1_final,S1,1.290,0.3326,-0.0007,-0.1127,0.3040,-0.0101,-0.0033,0,0.6462,0.9963,0.9495,0.9597,0.4688,0,0,0.3866,0.3734,0,0,0,
Demo_S1_final,S1,1.300,0.3356,0.0084,-0.1234,0.3073,-2.0262,-0.0007,0,0.5279,0.9904,0.9922,0.9625,0.5065,0,0,0.5616,0.1984,0,0,0,
Demo_S1_final,S1,1.310,0.3384,0.0107,-0.1921,0.2781,-6.4860,0.0084,0,0.3314,0.8268,0.6658,0.4252,0.7962,0,0,1.0000,-0.2489,1,0,0,
Demo_S1_final,S1,1.320,0.3414,0.0100,-0.1913,0.3031,-1.9487,0.0107,0,0.2937,0.7556,0.4777,0.5931,0.8323,0,0,0.5650,0.1950,0,0,0,
Demo_S1_final,S1,1.330,0.3444,0.0085,-0.1870,0.3041,0.1180,0.0100,0,0.2755,0.7700,0.5465,0.5283,0.7807,0,0,0.3750,0.3850,0,0,0,
Demo_S1_final,S1,1.340,0.3473,-0.0019,-0.1740,0.3035,0.5636,0.0085,0,0.3192,0.8181,0.6840,0.4170,0.7668,0,0,0.3226,0.4374,0,0,0,
Demo_S1_final,S1,1.350,0.3504,-0.0011,-0.0938,0.3108,7.0861,-0.0019,0,0.5950,0.9690,0.9758,0.9516,0.4956,0,0,-0.2904,1.0000,0,1,0,
Demo_S1_final,S1,1.360,0.3534,0.0052,-0.1030,0.3024,-0.5110,-0.0011,0,0.5961,0.9679,0.9822,0.9515,0.4914,0,0,0.4421,0.3179,0,0,0,
Demo_S1_final,S1,1.370,0.3564,0.0057,-0.1581,0.2983,-4.5928,0.0052,0,0.3865,0.9130,0.8760,0.0307,0.6507,0,0,0.8167,-0.0567,0,0,0,
Demo_S1_final,S1,1.380,0.3594,0.0070,-0.1602,0.3024,-0.5063,0.0057,0,0.3949,0.9041,0.8740,0.1079,0.6830,0,0,0.4411,0.3189,0,0,0,
Demo_S1_final,S1,1.390,0.3623,0.0070,-0.1669,0.2999,-1.0960,0.0070,0,0.3708,0.8556,0.7620,0.2473,0.7498,0,0,0.5001,0.2599,0,0,0,
Demo_S1_final,S1,1.400,0.3653,0.0025,-0.1760,0.3030,-0.0775,0.0070,0,0.3763,0.8786,0.8295,0.2269,0.7277,0,0,0.4111,0.3489,0,0,0,
Demo_S1_final,S1,1.410,0.3684,0.0002,-0.1595,0.3080,2.9953,0.0025,0,0.4624,0.9264,0.9564,0.9890,0.5924,0,0,0.1061,0.6539,0,0,0,
Demo_S1_final,S1,1.420,0.3714,0.0074,-0.1522,0.3082,1.6189,0.0002,0,0.5516,1.0000,0.9806,0.9666,0.5605,0,0,0.2422,0.5178,0,0,0,
